"X","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","PavedDrive","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","Central_AC_Heater","Log_GrLivArea","Log_LotArea","Qual_x_Area","Garage_x_Qual","House_Age","SalePrice","Remodel_Age","Garage_Age","ReviewSentiment","TotalArea","OutdoorArea","AboveBath","BsmtBath","HasFireplace","Fireplaces_cap2","GarageCars_cap4","Kitchen2plus","Qual_x_TotalArea","Cond_x_TotalArea","House_Age_x_TotalArea"
2240,"50","RM",68.02095905,3981.260841,1,0,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0,"TA","PConc","TA","No","Unf",0,"Unf",1.183767466,901.796532,"GasA","Gd",1,"SBrkr",1378.032715,3,"Gd",6,"Typ","Gd","Detchd","Unf",167.5123244,"Fa","P","Fa","MnPrv","Shed",0,"WD","Normal",1,7.229137601,8.289604988,8268.19629,6,74,585012,11,89,"0",2539.019953511,95.512580311,1,0,0,0,1,0,15234.119721066,20312.159628088,10962.1884693153
2241,"30","RL",53.56193252,7247.270393,1,0,"Reg","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,5,"Hip","CompShg","Stucco","Plywood","BrkFace",1.895346442,"TA","PConc","TA","Mn","BLQ",325.0848152,"Unf",0,970.4090696,"GasA","TA",1,"SBrkr",1420.543597,3,"TA",6,"Typ","Gd","Detchd","Unf",352.0494781,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.2594986,8.888518153,7102.717985,5,81,149424,57,34,"-2",3126.61898846,65.04649736,1,0,0,0,1,0,15633.0949423,15633.0949423,13778.1320753086
2242,"49","RM",59.93691485,6022.690594,1,0,"Reg","Lvl","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,8,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"TA","CBlock","Fa","No","Unf",4.492027404,"Unf",0.4708343,716.9396969,"GasA","Gd",1,"SBrkr",1092.890054,3,"TA",5,"Typ","Gd","Detchd","Unf",239.2477635,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,6.997495479,8.703455406,6557.340324,6,68,164494,2,68,"-2",2061.004278144,1.668889344,1,0,0,0,1,0,12366.025668864,16488.034225152,8726.51162009229
2243,"20","FV",84.813107,10725.49763,1,0,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",291.1438576,"Gd","PConc","Gd","Av","Unf",3.220717828,"Unf",0,1659.705964,"GasA","Ex",1,"SBrkr",1664.920816,3,"Gd",7,"Typ","Gd","Attchd","Fin",658.5497036,"TA","Y","Fa","MnPrv","Shed",4.595026318,"WD","Normal",1,7.418133292,9.280472373,13319.366528,24,1,2994725,1,1,"2",4237.27783421,252.36833861,2,0,1,1,3,0,33898.22267368,21186.38917105,2937.05718403181
2244,"20","RL",79.42507061,11785.29587,1,0,"Reg","Lvl","FR2","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","Plywood","Plywood","BrkFace",102.0886246,"TA","CBlock","Gd","No","ALQ",773.0257204,"Unf",3.534481061,369.8279933,"GasA","TA",1,"SBrkr",1177.155462,3,"Gd",6,"Typ","Gd","Attchd","Fin",494.2171275,"TA","Y","Fa","MnPrv","Shed",7.387396197,"WD","Normal",1,7.071705327,9.374692769,7062.932772,12,23,923929,23,23,"0",3133.543688397,307.494874897,2,0,0,0,2,0,18801.262130382,18801.262130382,9958.57052147272
2245,"70","RM",59.72199729,6898.786998,1,0,"Reg","Lvl","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",6,7,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",2.774126411,"TA","PConc","TA","No","Unf",0,"Unf",1.41624921,685.2722644,"GasA","TA",1,"SBrkr",1346.642941,3,"Gd",7,"Typ","Gd","Attchd","Unf",0,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",0,7.206112376,8.83924582,8079.857646,0,93,394071,1,28,"0",2289.508276016,251.714719916,1.5,0,0,0,0,0,13737.049656096,16026.557932112,10401.9110043875
2246,"60","RL",105.2279179,10875.20133,1,0,"Reg","HLS","Inside","Mod","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","HdBoard","ImStucc","BrkFace",690.5435181,"Gd","PConc","Ex","Gd","GLQ",1117.789518,"Unf",0,214.7496848,"GasA","Ex",1,"SBrkr",2828.479916,3,"Gd",9,"Typ","TA","Attchd","RFn",884.3430804,"TA","Y","Fa","MnPrv","Shed",3.6271881,"WD","Normal",1,7.947848198,9.294332317,22627.839328,24,14,3222905,13,14,"3",5620.674378746,571.225858346,2.5,1,1,2,3,0,44965.395029968,28103.37189373,15221.0683816931
2247,"60","RL",69.14703778,11590.9322,1,0,"IR1","Lvl","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,5,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",329.4839518,"TA","CBlock","TA","Mn","Rec",440.8664136,"Unf",0,228.1339813,"GasA","TA",1,"SBrkr",1381.24016,3,"TA",6,"Typ","TA","Attchd","Fin",438.9492694,"TA","Y","Fa","GdPrv","Shed",0,"WD","Abnorml",0,7.231460766,9.358064635,8287.44096,12,32,655406,32,32,"1",2829.178024075,337.578701475,2.5,0,1,1,2,0,16975.06814445,14145.890120375,9892.24235391303
2248,"20","RL",128.866692,16847.5079,1,0,"Reg","Lvl","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",271.703216,"Gd","PConc","Ex","Gd","GLQ",1199.18502,"Unf",0,512.6682677,"GasA","Ex",1,"SBrkr",1716.245342,3,"Gd",8,"Typ","Gd","Attchd","RFn",701.4625447,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.448476741,9.73201738,13729.962736,24,7,1593554,6,7,"-2",4523.804341428,402.949136728,2,1,1,1,3,0,36190.434731424,22619.02170714,9406.98667399697
2249,"20","RL",88.22450355,11415.51996,1,0,"Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",381.5762642,"Ex","PConc","Gd","Gd","GLQ",1451.079825,"Unf",1.317050062,385.5261346,"GasA","Ex",1,"SBrkr",1836.959981,3,"Ex",9,"Typ","Gd","Attchd","Fin",687.3443423,"TA","Y","Fa","MnPrv","Shed",0,"New","Partial",1,7.51641153,9.342816705,16532.639829,27,1,2115353,0,1,"-2",4753.070203191,388.253947891,2,1,1,1,3,0,42777.631828719,23765.351015955,3294.57721034533
2250,"60","RL",76.14545319,10176.06987,1,0,"IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"Gd","PConc","Gd","No","GLQ",658.9479768,"Unf",0.575390968,290.804364,"GasA","Ex",1,"SBrkr",2076.96187,4,"Gd",8,"Typ","Gd","BuiltIn","RFn",617.1966509,"TA","Y","Fa","MnPrv","Shed",3.660296565,"WD","Normal",1,7.639142822,9.227892417,14538.73309,14,6,798529,6,6,"0",3702.701682827,48.604838227,2.5,1,0,0,2,0,25918.911779789,18513.508414135,7205.12478353725
2251,"21","RL",69.11955881,8174.479019,1,0,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",110.3872682,"TA","PConc","Gd","No","GLQ",699.7848495,"Unf",2.178827799,460.4224021,"GasA","Gd",1,"SBrkr",1170.52758,3,"TA",6,"Typ","TA","Attchd","Fin",400.6892344,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.0660638,9.00889459,7023.16548,12,14,602492,12,13,"0",2900.810172971,170.453215571,2,0.5,1,1,2,0,17404.861037826,17404.861037826,7855.53957227345
2252,"89","RL",65.41764265,6280.394748,1,0,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,5,"Gable","CompShg","AsbShng","Plywood","BrkFace",0,"TA","PConc","TA","No","GLQ",5.352981857,"Unf",0,0,"GasA","TA",0,"FuseP",1146.803544,2,"Fa",6,"Typ","Gd","Attchd","Unf",1.325938368,"TA","N","Fa","MnPrv","Shed",0.464774941,"WD","AdjLand",1,7.045605433,8.745347328,4587.214176,0,53,22934,53,0,"0",1148.352751506,0.223269138,2,0,0,0,0,1,4593.411006024,5741.76375753,4580.76080558562
2253,"161","RL",23.72375821,2373.144644,1,0,"Reg","Lvl","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","2Story",6,5,"Gable","CompShg","Plywood","Brk Cmn","BrkFace",4.4339178,"TA","CBlock","TA","No","ALQ",250.4130601,"Rec",493.1078184,103.8751863,"GasA","TA",1,"SBrkr",1323.484649,3,"TA",6,"Typ","Fa","Attchd","Unf",437.5972515,"TA","Y","Fa","MnPrv","Shed",4.128394108,"WD","Normal",1,7.188778719,7.772392502,7940.907894,12,35,400347,35,0,"-1",2872.1591012,258.0306767,2.5,0.5,1,1,2,0,17232.9546072,14360.795506,10292.4365334093
2254,"21","RL",79.7314314,8580.327238,1,0,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"Hip","CompShg","MetalSd","MetalSd","BrkFace",150.3077928,"TA","CBlock","TA","Mn","ALQ",769.4939635,"Unf",0.190724361,339.4529192,"GasA","Gd",1,"SBrkr",1131.380148,3,"TA",6,"Typ","Gd","Attchd","RFn",524.4284162,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.032077022,9.05734387,5656.90074,10,45,196422,44,45,"-2",3111.454064843,335.947803643,2,1,0,0,2,0,15557.270324215,18668.724389058,11912.6418359322
2255,"60","RL",80.16303272,9197.432702,1,0,"Reg","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",474.7137097,"Gd","PConc","Gd","No","GLQ",983.2475447,"Unf",0.936687543,478.3220652,"GasA","Gd",1,"SBrkr",2624.45247,4,"Gd",8,"Typ","TA","Attchd","Fin",694.0780893,"TA","Y","Fa","MnPrv","Shed",2.232545705,"WD","Normal",1,7.87300853,9.12678839,20995.61976,24,10,1980031,10,10,"0",4852.947865411,65.506489111,2.5,1,1,1,3,0,38823.582923288,24264.739327055,11636.860745606
2256,"60","FV",83.70501654,10486.27578,1,0,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",123.9858278,"Gd","PConc","Ex","No","GLQ",682.2113145,"Unf",0.210704138,216.4463947,"GasA","Ex",1,"SBrkr",1795.408666,3,"Gd",8,"Typ","Gd","Attchd","Fin",781.3498329,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.493544765,9.257917971,14363.269328,24,2,2205492,3,3,"1",3696.25114472,216.02049112,2.5,1,1,1,3,0,29570.00915776,18481.2557236,4060.74692959296
2257,"20","RL",130.1209237,11607.09308,1,0,"IR1","Lvl","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",0,"TA","CBlock","Gd","Mn","GLQ",1003.075243,"Unf",0,385.9146004,"GasA","TA",1,"SBrkr",1411.957073,3,"Gd",6,"Typ","TA","Attchd","Unf",573.2103282,"TA","Y","Fa","MnPrv","Shed",0.769216238,"WD","Normal",1,7.253440002,9.359457813,8471.742438,12,21,1587018,21,21,"2",3547.515681711,171.071875511,2,1,1,1,2,0,21285.094090266,17737.578408555,10965.5215761231
2258,"90","RL",59.83913917,8613.35882,1,0,"Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",3,4,"Gable","CompShg","BrkFace","Stone","BrkFace",0,"TA","Slab","TA","No","GLQ",0,"Unf",1.232918155,5.431348403,"Wall","Fa",0,"FuseF",1045.492401,2,"TA",6,"Typ","Gd","Detchd","Unf",401.9010486,"TA","Y","Fa","MnPrv","Shed",1.972208691,"WD","Normal",1,6.953199281,9.06118572,3136.477203,6,56,17938,56,56,"-2",1451.599612082,0.536099868,2,0,0,0,2,1,4354.798836246,5806.398448328,5868.89165201627
2259,"59","RL",85.01427313,10636.17991,1,0,"IR1","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",129.1015176,"Gd","PConc","Ex","No","GLQ",856.6311715,"Unf",1.106952152,299.9011562,"GasA","Ex",1,"SBrkr",2329.874839,4,"Ex",9,"Typ","Gd","BuiltIn","Fin",755.5063288,"TA","Y","Fa","MnPrv","Shed",1.530052059,"WD","Normal",1,7.753998943,9.272110682,18638.998712,24,4,2095387,4,4,"2",4603.429419072,368.894622272,2.5,1,1,1,3,0,36827.435352576,23017.14709536,7408.93383426896
2260,"80","RL",55.91259385,8975.093728,1,0,"IR1","HLS","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",2.886246488,"TA","PConc","Gd","No","Unf",0,"Unf",0.712923533,386.5068203,"GasA","Gd",1,"SBrkr",1384.638457,3,"TA",7,"Typ","TA","BuiltIn","Fin",392.9951898,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.233916292,9.10232007,8307.830742,12,10,383702,10,9,"1",2163.694156823,0.892551023,2.5,0,1,1,2,0,12982.164940938,10818.470784115,5188.31199042733
2261,"20","RL",70.02488623,8442.715966,1,0,"Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,8,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1.851818652,"TA","CBlock","TA","No","GLQ",663.8172892,"Unf",0.045896389,396.5732086,"GasA","TA",1,"SBrkr",1069.331781,3,"TA",6,"Typ","Gd","Attchd","RFn",266.816576,"TA","Y","Fa","MnPrv","Shed",1.972126277,"WD","Normal",1,6.975723955,9.041177771,6415.990686,6,43,569574,3,43,"0",2585.337501428,194.356573428,1,0.5,0,0,1,0,15512.025008568,20682.700011424,9783.40737308398
2262,"40","RL",54.50134983,6820.538142,1,0,"Reg","Bnk","Inside","Mod","BrkSide","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,"TA","PConc","TA","No","LwQ",324.9012527,"Rec",227.6474811,218.6338656,"GasA","TA",0,"FuseA",1060.650517,1,"TA",6,"Mod","Gd","Detchd","Unf",309.0443742,"Fa","Y","Fa","MnPrv","Shed",3.968434187,"WD","Normal",1,6.967580068,8.827840259,5303.252585,5,82,209621,13,38,"-2",2353.863337818,216.493041718,1,1,1,1,1,0,11769.31668909,16477.043364726,10401.3469023538
2263,"121","RM",63.88783944,5650.94491,1,0,"IR1","HLS","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,"Hip","CompShg","CemntBd","CmentBd","Stone",183.2495227,"Ex","PConc","Ex","Gd","GLQ",1474.59769,"Unf",0.234019405,123.8706949,"GasA","Ex",1,"SBrkr",1657.971377,2,"Gd",5,"Typ","Gd","Attchd","Fin",486.3368501,"TA","Y","Fa","MnPrv","Shed",0,"New","Partial",1,7.413953037,8.639754997,13263.771016,16,0,2431386,0,0,"2",4117.10604418,366.97968208,2,1.5,1,1,2,0,32936.84835344,20585.5302209,0
2264,"61","RL",58.68053765,9583.214418,1,0,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"TA","PConc","Gd","Gd","GLQ",851.4406385,"Unf",1.547660045,74.80072879,"GasA","Ex",1,"SBrkr",1596.643251,3,"TA",7,"Typ","Gd","Attchd","Fin",471.8696857,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.376284854,9.167872693,9579.859506,12,10,279907,10,10,"-2",3175.070783261,181.484291161,2.5,0,0,0,2,0,19050.424699566,15875.353916305,7613.48722198177
2265,"30","RM",49.81121236,8723.640273,1,0,"Reg","Lvl","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,6,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",1.507683389,"TA","BrkTil","TA","No","ALQ",290.5643728,"Unf",0.879146139,666.1169379,"GasA","Ex",0,"SBrkr",943.0058352,2,"TA",6,"Typ","Gd","Detchd","Unf",328.9913285,"TA","Y","Fa","MnPrv","Shed",0,"WD","Abnorml",1,6.850132347,9.073906517,3772.0233408,4,70,309867,56,70,"-1",2245.28187089,28.50076059,1,0,0,0,1,0,8981.12748356,13471.69122534,9570.91784932848
2266,"60","RL",85.62614516,10370.79082,1,0,"IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","Plywood","Plywood","BrkFace",172.2165821,"Gd","CBlock","TA","Gd","LwQ",17.64563635,"ALQ",1474.283541,0,"GasA","Ex",1,"SBrkr",2728.56577,4,"Gd",8,"Typ","TA","Attchd","Fin",574.4182529,"TA","Y","Fa","MnPrv","Shed",1.084857425,"WD","Normal",1,7.911897817,9.246844979,19099.96039,14,21,4002892,20,19,"2",5103.219200463,296.202021563,2.5,1,1,1,2,0,35722.534403241,25516.096002315,15774.2671974244
2267,"20","RL",90.24475879,13383.00682,1,0,"IR1","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","Plywood","Stone",130.6864357,"TA","CBlock","TA","No","LwQ",63.34666463,"BLQ",873.6599876,625.0852435,"GasA","TA",1,"SBrkr",1561.765246,3,"TA",6,"Typ","Gd","Attchd","Fin",459.9623295,"TA","Y","Fa","MnPrv","Shed",7.933770008,"WD","Normal",1,7.354212125,9.501815752,9370.591476,12,49,1335354,49,0,"0",3851.796533989,268.232610489,2,1,1,1,2,0,23110.779203934,23110.779203934,15068.3166531934
2268,"120","RL",60.38902774,7945.218887,1,0,"Reg","HLS","Inside","Gtl","StoneBr","PosN","PosN","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",178.33751,"Ex","PConc","Ex","Gd","GLQ",1036.457727,"Unf",0.591545371,673.2333239,"GasA","Ex",1,"SBrkr",1712.046991,2,"Ex",6,"Typ","Gd","Attchd","RFn",552.0822041,"TA","Y","Fa","MnPrv","Shed",0.860209399,"WD","Normal",1,7.44602893,8.980451483,15408.422919,18,1,5457039,1,1,"3",4176.564961075,201.844986975,2,1,1,1,2,0,37589.084649675,20882.824805375,2894.97422719459
2269,"60","RL",67.98573254,9598.687916,1,0,"IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0.460309009,"Gd","PConc","Gd","No","Unf",0,"Unf",0,843.003835,"GasA","Ex",1,"SBrkr",1692.773221,3,"Gd",7,"Typ","Gd","Attchd","RFn",515.9824209,"TA","Y","Fa","MnPrv","Shed",1.358602708,"WD","Normal",1,7.434713994,9.169485868,11849.412547,14,5,558493,6,6,"-1",3159.943082586,104.469728986,2.5,0,0,0,2,0,22119.601578102,15799.71541293,5661.85794044516
2270,"60","RL",68.16425015,8980.899127,1,0,"IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",97.77075946,"Gd","PConc","Gd","No","Unf",4.890351344,"Unf",0,828.7931546,"GasA","Ex",1,"SBrkr",1659.11365,3,"Gd",7,"Typ","Gd","Attchd","RFn",493.0504706,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.414641343,9.102966623,11613.79555,14,8,870471,7,7,"2",3194.601323888,210.195896188,2.5,0,0,0,2,0,22362.209267216,15973.00661944,7019.25654363754
2271,"50","RL",54.32091151,7710.113331,1,0,"IR1","Lvl","FR2","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.771953181,"TA","BrkTil","TA","No","Unf",0.207543222,"Unf",0.050234045,730.7461075,"GasA","Ex",1,"SBrkr",1348.563528,3,"TA",7,"Typ","Gd","Detchd","Unf",184.6814701,"Fa","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.207536507,8.950417857,6742.81764,5,88,131038,59,88,"-2",2562.643464087,294.147339387,1.5,0,1,1,1,0,12813.217320435,15375.860784522,11502.7746555573
2272,"50","RL",69.54366229,7015.972743,1,0,"Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1.5Fin",7,8,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0,"TA","BrkTil","TA","No","ALQ",257.9491258,"Unf",0,423.1139853,"GasA","Ex",1,"FuseA",1304.281075,2,"Gd",6,"Typ","Gd","Attchd","Unf",228.47535,"TA","Y","Fa","MnPrv","Shed",1.121016573,"WD","Normal",1,7.17417368,8.856087171,9129.967525,7,67,196261,9,67,"-2",2343.149347091,126.743125391,1.5,0,1,2,1,0,16402.045429637,18745.194776728,9886.93672442884
2273,"60","RL",109.801608,13271.55492,1,0,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",186.2423916,"Gd","PConc","Ex","No","Unf",1.89356842,"Unf",0.387337065,1110.614337,"GasA","Ex",1,"SBrkr",2548.660211,4,"Ex",11,"Typ","Gd","BuiltIn","Fin",666.6055477,"TA","Y","Fa","MnPrv","Shed",2.223274429,"New","Partial",1,7.843715379,9.493453642,20389.281688,24,1,2402014,0,1,"2",4483.38794808,160.73177838,2.5,0,1,1,3,0,35867.10358464,22416.9397404,3107.64771556809
2274,"60","RL",62.94509536,10881.91324,1,0,"Reg","Lvl","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0.190888169,"Gd","PConc","Gd","No","Unf",0.662732884,"Unf",0,728.1820179,"GasA","Ex",1,"SBrkr",1446.155789,3,"Gd",8,"Typ","Gd","Attchd","Fin",387.1147948,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.277355384,9.294949246,10123.090523,14,4,525999,4,4,"0",2665.062433852,102.847457652,2.5,0,1,1,2,0,18655.437036964,13325.31216926,4289.2525200453
2275,"60","RL",61.96229802,7534.322952,1,0,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.231261151,"TA","PConc","TA","No","GLQ",753.3160206,"Unf",0,79.85929649,"GasA","Ex",1,"SBrkr",1600.808476,3,"TA",8,"Typ","TA","Attchd","Fin",398.3745349,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.378888567,8.92735697,9604.850856,12,4,920409,4,4,"1",3016.595943343,178.217278843,2.5,1,1,1,2,0,18099.575660058,15082.979716715,4855.02387771113
2276,"30","RL",60.15838998,5442.040901,1,0,"Reg","Lvl","Corner","Sev","OldTown","Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1.680115977,"TA","BrkTil","TA","No","Unf",0,"Unf",0.26688889,1074.205797,"GasA","Ex",1,"SBrkr",1080.784997,2,"TA",4,"Typ","Gd","Detchd","Unf",323.8216059,"TA","Y","Fa","MnPrv","Shed",10.82172529,"WD","Abnorml",1,6.986367731,8.602093173,5403.924985,5,85,951457,38,38,"2",2590.617114296,113.918616396,1,0,0,0,1,0,12953.08557148,15543.702685776,11539.5083386925
2277,"59","RL",49.8798166,9662.808445,1,0,"Reg","Lvl","Corner","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,8,"Gable","CompShg","VinylSd","VinylSd","BrkCmn",216.8707345,"Gd","CBlock","TA","No","Rec",330.3705204,"Unf",0,293.2049004,"GasA","TA",1,"SBrkr",1263.741616,3,"TA",7,"Typ","Gd","Detchd","Unf",282.0543999,"TA","Y","Fa","GdWo","Shed",2.940391059,"WD","Normal",1,7.142623124,9.176143098,7582.449696,6,46,262062,7,46,"0",2405.884402687,237.559631887,1.5,0,0,0,1,0,14435.306416122,19247.075221496,9263.01006299699
2278,"30","RM",60.42144021,7062.650918,1,0,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,4,"Hip","CompShg","MetalSd","Stucco","BrkFace",0,"TA","BrkTil","TA","No","ALQ",241.6703304,"Rec",465.7230611,302.9993632,"GasW","TA",0,"SBrkr",1021.030692,2,"TA",4,"Maj2","Gd","Detchd","Unf",282.2032481,"TA","Y","Fa","MnPrv","Shed",10.81537919,"WD","Normal",1,6.929546802,8.862717324,5105.15346,5,98,358655,3,53,"-2",2581.716924964,258.449488864,1,1,0,0,1,0,12908.58462482,10326.867699856,11863.2986893305
2279,"60","RL",100.0205712,9566.350498,1,0,"Reg","Lvl","Corner","Gtl","NAmes","Artery","Norm","1Fam","2Story",6,6,"Gable","CompShg","VinylSd","VinylSd","BrkCmn",273.4731847,"TA","CBlock","TA","No","Rec",436.6807648,"Unf",1.477397928,374.8924053,"GasA","TA",1,"SBrkr",1982.169181,4,"TA",9,"Typ","TA","Attchd","RFn",541.1523153,"TA","Y","Fa","GdPrv","Shed",1.340460479,"WD","Normal",1,7.592451441,9.166111591,11893.015086,12,43,245373,29,43,"-2",3385.961419321,51.974158821,1.5,0.5,1,1,2,0,20315.768515926,20315.768515926,12813.1201038417
2280,"80","RL",75.03142946,13855.49537,1,0,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",8,7,"Gable","CompShg","Plywood","Wd Sdng","BrkFace",0,"Gd","CBlock","Gd","Gd","GLQ",1416.464575,"Unf",2.059534739,543.1340226,"GasA","Gd",1,"SBrkr",2704.366265,4,"Ex",9,"Typ","TA","Attchd","Fin",536.158508,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.902992585,9.536509381,21634.93012,16,37,4538620,14,37,"3",5574.124583673,380.544687673,2.5,1,1,2,2,0,44592.996669384,39018.872085711,20276.3584381595
2281,"20","RL",59.8220352,10144.6727,1,0,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1.281936844,"TA","Slab","TA","No","GLQ",0,"Unf",1.106322919,0,"GasA","TA",0,"SBrkr",872.7230959,1,"TA",3,"Typ","Gd","Detchd","Unf",389.3721035,"Fa","N","Fa","GdPrv","Shed",4.110340102,"WD","Normal",1,6.772763502,9.224802559,3490.8923836,4,60,55473,58,60,"2",1334.896025248,67.493634374,1,0,0,0,1,0,5339.584100992,8009.376151488,5487.58918158084
